0.01,1750,100,264500_at,261181_at,254336_at,267218_at,248405_at,250794_at,245560_at,248791_at,245371_at,260990_at,258590_at,267620_at,265091_s_at,250083_at,257943_at,245624_at,264934_at,246966_at,267198_at,258352_at,254146_at,245892_at,264610_at,258116_at,259844_at,262726_at,263988_at,261533_at,258130_at,253724_at,246466_at,254791_at,259107_at,257934_at,247697_at,248297_at,256773_at,262545_at,247785_at,246889_at,257944_at,254786_at,253433_s_at,255073_at,247796_at,257878_at,247262_at,262103_at,249063_at,248593_at,252306_at,254394_at,253463_at,248764_at,256985_at
0.01,1750,250,261181_at,264500_at,254336_at,248791_at,267218_at,260990_at,245560_at,250794_at,265091_s_at,245371_at,267620_at,248405_at,258590_at,250083_at,246966_at,245624_at,245892_at,259844_at,254146_at,257943_at,264934_at,262726_at,263988_at,264610_at,261533_at,258130_at,258352_at,258116_at,267198_at,247697_at,253724_at,246889_at,247785_at,256773_at,247262_at,253433_s_at,252306_at,246466_at,248297_at,257944_at,259107_at,257934_at,254791_at,254394_at,262545_at,257878_at,255073_at,254786_at,249063_at,248022_at,248593_at,247796_at,262083_at,253463_at,262103_at
0.01,1750,500,264500_at,261181_at,254336_at,267218_at,248791_at,248405_at,245371_at,260990_at,245560_at,250794_at,258590_at,267620_at,265091_s_at,250083_at,245624_at,246966_at,245892_at,264934_at,257943_at,259844_at,264610_at,263988_at,254146_at,258116_at,258352_at,261533_at,267198_at,262726_at,258130_at,246889_at,247785_at,253724_at,257944_at,247697_at,257934_at,259107_at,262545_at,248297_at,246466_at,249063_at,256773_at,254791_at,252306_at,247262_at,257878_at,253433_s_at,254394_at,255073_at,247796_at,254786_at,253463_at,248593_at,262083_at,248022_at,249502_s_at
0.01,1750,1000,261181_at,264500_at,267218_at,254336_at,248791_at,245560_at,250794_at,245371_at,258590_at,267620_at,260990_at,248405_at,250083_at,245624_at,265091_s_at,246966_at,257943_at,245892_at,264934_at,259844_at,254146_at,263988_at,258352_at,261533_at,258116_at,262726_at,264610_at,267198_at,247697_at,258130_at,246889_at,259107_at,253724_at,257944_at,246466_at,262545_at,252306_at,247785_at,256773_at,254791_at,247262_at,257934_at,248297_at,249063_at,253433_s_at,255073_at,254394_at,257878_at,248593_at,254786_at,248022_at,262083_at,247796_at,249502_s_at,253463_at
0.01,1750,1500,264500_at,261181_at,267218_at,254336_at,248791_at,245560_at,248405_at,250794_at,245371_at,260990_at,267620_at,258590_at,265091_s_at,250083_at,245624_at,257943_at,245892_at,246966_at,264934_at,263988_at,259844_at,254146_at,267198_at,264610_at,258352_at,258116_at,261533_at,262726_at,253724_at,258130_at,246889_at,247697_at,247785_at,262545_at,246466_at,257944_at,259107_at,252306_at,257934_at,256773_at,254791_at,247262_at,254394_at,249063_at,248297_at,253433_s_at,257878_at,255073_at,248593_at,248022_at,254786_at,247796_at,253463_at,249502_s_at,262103_at
0.01,1750,2000,261181_at,264500_at,267218_at,254336_at,248791_at,250794_at,245560_at,245371_at,248405_at,260990_at,267620_at,258590_at,265091_s_at,250083_at,245624_at,257943_at,264934_at,245892_at,246966_at,259844_at,254146_at,263988_at,264610_at,261533_at,258116_at,267198_at,258352_at,262726_at,253724_at,258130_at,247697_at,246889_at,247785_at,259107_at,246466_at,252306_at,257944_at,262545_at,254791_at,256773_at,247262_at,248297_at,257934_at,249063_at,255073_at,254394_at,254786_at,253433_s_at,257878_at,248593_at,247796_at,248022_at,253463_at,262083_at,249502_s_at
0.01,2000,100,261181_at,248791_at,264500_at,267218_at,254336_at,250794_at,245560_at,248405_at,260990_at,267620_at,258590_at,245624_at,246966_at,245371_at,265091_s_at,259844_at,250083_at,254146_at,245892_at,257943_at,264610_at,264934_at,258352_at,261533_at,267198_at,263988_at,247785_at,262545_at,262726_at,253724_at,253433_s_at,247697_at,249063_at,246889_at,254791_at,258116_at,257944_at,246466_at,248297_at,258130_at,254786_at,256773_at,257878_at,247262_at,254394_at,259107_at,252306_at,255073_at,257934_at,262083_at,247796_at,260153_at,258342_at,248110_at,248022_at
0.01,2000,250,264500_at,261181_at,267218_at,254336_at,248791_at,245560_at,250794_at,258590_at,248405_at,250083_at,245371_at,265091_s_at,267620_at,260990_at,257943_at,245624_at,246966_at,259844_at,245892_at,254146_at,264934_at,258352_at,263988_at,261533_at,264610_at,267198_at,258116_at,262545_at,262726_at,246466_at,247697_at,246889_at,257934_at,259107_at,247785_at,247262_at,254791_at,256773_at,253724_at,258130_at,248297_at,257944_at,257878_at,252306_at,249063_at,254394_at,253433_s_at,262083_at,248022_at,247796_at,253463_at,254786_at,255073_at,248593_at,265590_at
0.01,2000,500,264500_at,261181_at,267218_at,245560_at,254336_at,250794_at,248791_at,248405_at,245371_at,267620_at,258590_at,250083_at,260990_at,265091_s_at,245624_at,246966_at,245892_at,259844_at,254146_at,257943_at,264934_at,263988_at,261533_at,258352_at,262726_at,258116_at,267198_at,264610_at,247697_at,257944_at,247785_at,254791_at,253724_at,259107_at,246889_at,258130_at,262545_at,246466_at,256773_at,249063_at,254786_at,248297_at,247262_at,254394_at,253433_s_at,252306_at,257878_at,255073_at,248593_at,248022_at,257934_at,262083_at,247796_at,253463_at,256985_at
0.01,2000,1000,264500_at,261181_at,267218_at,254336_at,245560_at,250794_at,248791_at,248405_at,258590_at,267620_at,245371_at,250083_at,265091_s_at,245624_at,260990_at,246966_at,245892_at,257943_at,259844_at,254146_at,263988_at,264934_at,258352_at,261533_at,264610_at,258116_at,262726_at,267198_at,253724_at,246889_at,247697_at,247785_at,254791_at,259107_at,262545_at,258130_at,249063_at,246466_at,256773_at,257944_at,247262_at,248297_at,254786_at,257934_at,255073_at,254394_at,257878_at,253433_s_at,252306_at,262083_at,248593_at,247796_at,249502_s_at,248022_at,265590_at
0.01,2000,1500,261181_at,264500_at,267218_at,254336_at,245560_at,250794_at,248791_at,245371_at,267620_at,258590_at,248405_at,265091_s_at,250083_at,260990_at,245624_at,246966_at,257943_at,245892_at,254146_at,259844_at,264934_at,258352_at,263988_at,264610_at,262726_at,261533_at,258116_at,267198_at,247697_at,246889_at,253724_at,247785_at,262545_at,246466_at,259107_at,254791_at,249063_at,248297_at,257944_at,247262_at,258130_at,256773_at,254786_at,257934_at,255073_at,257878_at,252306_at,254394_at,253433_s_at,262083_at,248593_at,248022_at,253463_at,247796_at,262103_at
0.01,2000,2000,261181_at,264500_at,267218_at,254336_at,245560_at,250794_at,248791_at,248405_at,267620_at,245371_at,258590_at,260990_at,250083_at,265091_s_at,245624_at,246966_at,245892_at,257943_at,259844_at,254146_at,264934_at,263988_at,258352_at,264610_at,258116_at,261533_at,262726_at,267198_at,247697_at,253724_at,258130_at,247785_at,254791_at,246466_at,262545_at,246889_at,259107_at,256773_at,249063_at,248297_at,247262_at,257944_at,257934_at,254786_at,257878_at,254394_at,253433_s_at,252306_at,255073_at,248593_at,248022_at,262083_at,247796_at,253463_at,262103_at
0.01,2500,100,267218_at,261181_at,267620_at,245560_at,264500_at,248791_at,254336_at,258590_at,250794_at,265091_s_at,245892_at,245624_at,250083_at,248405_at,245371_at,260990_at,254146_at,263988_at,259844_at,258352_at,257943_at,246966_at,261533_at,264610_at,247785_at,264934_at,259107_at,267198_at,247262_at,247697_at,262726_at,262545_at,258116_at,253724_at,262083_at,257878_at,248297_at,246466_at,254791_at,249063_at,256773_at,254786_at,257944_at,253433_s_at,258130_at,257934_at,254394_at,247796_at,252306_at,253679_at,246889_at,250251_at,261907_at,265590_at,248110_at
0.01,3000,100,261181_at,250794_at,267218_at,245560_at,254336_at,258590_at,264500_at,250083_at,267620_at,265091_s_at,245624_at,248405_at,254146_at,246966_at,245371_at,260990_at,259844_at,248791_at,257943_at,264610_at,262545_at,245892_at,262726_at,258352_at,264934_at,263988_at,254786_at,261533_at,254791_at,249063_at,247697_at,246466_at,246889_at,247785_at,258116_at,259107_at,256773_at,247262_at,257878_at,267470_at,253580_at,258457_at,254394_at,262083_at,247515_at,248365_at,264898_at,266572_at,253699_at,248297_at,257944_at,263845_at,267198_at,265355_at,247747_at
0.01,3500,100,264500_at,267218_at,245560_at,258590_at,250794_at,267620_at,261181_at,265091_s_at,250083_at,254336_at,248405_at,246966_at,245624_at,245371_at,259844_at,257943_at,254146_at,245892_at,258352_at,248791_at,262726_at,249063_at,254786_at,264610_at,260990_at,247697_at,263988_at,256773_at,262545_at,247262_at,262083_at,254791_at,259107_at,248297_at,247785_at,257878_at,264934_at,261533_at,264898_at,257628_at,247515_at,267470_at,263845_at,253186_at,248365_at,258116_at,246466_at,253580_at,265355_at,256937_at,248110_at,258457_at,252958_at,266572_at,253724_at
0.01,4000,100,261181_at,245560_at,267218_at,250794_at,264500_at,250083_at,258590_at,267620_at,254336_at,265091_s_at,245624_at,248405_at,246966_at,245371_at,254146_at,259844_at,257943_at,245892_at,248791_at,262545_at,258352_at,263988_at,247262_at,257878_at,254791_at,262083_at,254786_at,260990_at,259107_at,264898_at,267470_at,249063_at,246889_at,247697_at,252958_at,266004_at,257628_at,264934_at,263845_at,247785_at,259042_at,247515_at,266572_at,265355_at,264078_at,248110_at,256937_at,253699_at,253186_at,262726_at,258457_at,253276_at,253204_at,253580_at,248297_at
0.05,50,100,252306_at,258352_at,248791_at,261181_at,257943_at,264934_at,264054_at,246889_at,253724_at,258980_at,262726_at,267538_at,252408_at,245204_at,258322_at,244999_at,258116_at,258751_at,253743_at,267218_at,257942_at,257438_at,266693_at,255073_at,267053_s_at,254906_at,248849_at,258167_at,253346_at,250083_at,260124_at,255561_at,246437_at,248268_at,255438_at,251723_at,265131_at,258490_at,247522_at,244934_at,263995_at,253353_at,249375_at,260170_at,248830_at,262933_at,266168_at,248297_at,264500_at,246228_at,246466_at,254202_at,245307_at,254234_at,248845_at
0.05,50,250,252306_at,248791_at,258352_at,261181_at,257943_at,264934_at,246889_at,262726_at,264054_at,253724_at,258980_at,252408_at,258751_at,258322_at,244999_at,258116_at,257438_at,267218_at,255073_at,248849_at,267538_at,245204_at,253346_at,248268_at,260124_at,257942_at,258167_at,253743_at,263995_at,255438_at,244966_at,255561_at,251723_at,253353_at,266693_at,258490_at,254906_at,265131_at,246228_at,250083_at,244934_at,254202_at,246437_at,260170_at,267053_s_at,262933_at,245307_at,253416_at,248297_at,264500_at,247522_at,248830_at,250251_at,266168_at,262336_at
0.05,50,500,252306_at,258352_at,248791_at,261181_at,257943_at,264934_at,264054_at,246889_at,262726_at,253724_at,258751_at,257438_at,258980_at,252408_at,258116_at,267538_at,258322_at,244999_at,267218_at,245204_at,258167_at,255073_at,248849_at,255438_at,251723_at,257942_at,253346_at,260124_at,255561_at,248268_at,244934_at,253743_at,263995_at,253353_at,258490_at,244966_at,266693_at,250251_at,250083_at,254906_at,265131_at,246437_at,245307_at,248830_at,260170_at,248297_at,245501_at,262336_at,246228_at,249375_at,247522_at,264500_at,267053_s_at,257944_at,254202_at
0.05,50,1000,252306_at,258352_at,248791_at,261181_at,257943_at,264934_at,264054_at,246889_at,253724_at,262726_at,252408_at,258751_at,258980_at,258322_at,258116_at,257438_at,244999_at,248849_at,267218_at,267538_at,255073_at,253743_at,245204_at,253346_at,260124_at,255438_at,251723_at,257942_at,258167_at,253353_at,266693_at,255561_at,248268_at,263995_at,250251_at,265131_at,244934_at,258490_at,250083_at,267053_s_at,254906_at,246437_at,260170_at,248830_at,244966_at,245501_at,247522_at,245307_at,246228_at,254202_at,248297_at,264500_at,245371_at,257944_at,262933_at
0.05,50,1500,252306_at,258352_at,248791_at,261181_at,257943_at,264934_at,246889_at,264054_at,253724_at,262726_at,258980_at,257438_at,252408_at,258751_at,258322_at,244999_at,267538_at,258116_at,267218_at,248849_at,255073_at,245204_at,258167_at,257942_at,253346_at,253743_at,251723_at,260124_at,255438_at,255561_at,248268_at,254906_at,266693_at,263995_at,253353_at,258490_at,244934_at,250251_at,250083_at,246437_at,245307_at,260170_at,265131_at,248830_at,246228_at,254202_at,267053_s_at,248297_at,247522_at,244966_at,253416_at,245501_at,266168_at,264500_at,262933_at
0.05,50,2000,252306_at,258352_at,248791_at,261181_at,257943_at,264934_at,246889_at,264054_at,253724_at,262726_at,258751_at,258980_at,257438_at,252408_at,258322_at,267538_at,267218_at,258116_at,244999_at,255073_at,248849_at,245204_at,253346_at,253743_at,260124_at,257942_at,251723_at,255438_at,258167_at,255561_at,266693_at,248268_at,253353_at,263995_at,258490_at,244934_at,254906_at,250251_at,265131_at,246437_at,250083_at,267053_s_at,246228_at,260170_at,245307_at,248830_at,244966_at,245501_at,247522_at,253416_at,248297_at,254202_at,264500_at,266168_at,262933_at
0.05,100,100,252306_at,248791_at,261181_at,264934_at,258116_at,253724_at,257943_at,262726_at,267218_at,264054_at,255073_at,246889_at,258352_at,264500_at,257438_at,245371_at,258980_at,260990_at,263988_at,254336_at,258490_at,258130_at,253346_at,267198_at,248593_at,248405_at,248849_at,254394_at,245892_at,248297_at,245204_at,248830_at,253463_at,245467_at,257934_at,250083_at,249241_at,259844_at,255014_at,264610_at,258751_at,256645_at,251674_at,245624_at,257944_at,254906_at,258322_at,253433_s_at,246466_at,253743_at,250026_at,258167_at,254418_at,247666_at,248268_at
0.05,100,250,252306_at,248791_at,261181_at,264934_at,267218_at,258116_at,257943_at,262726_at,246889_at,253724_at,264054_at,255073_at,258352_at,264500_at,257438_at,258980_at,245371_at,253346_at,258490_at,260990_at,254336_at,258130_at,263988_at,267198_at,258322_at,256645_at,248405_at,245892_at,254394_at,248593_at,245204_at,258751_at,254202_at,259844_at,248849_at,248830_at,253463_at,254906_at,250083_at,249241_at,255014_at,257934_at,260124_at,245467_at,247666_at,257944_at,253433_s_at,248297_at,261533_at,248994_at,264610_at,251674_at,245624_at,245560_at,246466_at
0.05,100,500,252306_at,248791_at,261181_at,264934_at,258116_at,267218_at,257943_at,246889_at,253724_at,262726_at,264054_at,264500_at,257438_at,258352_at,255073_at,258980_at,245371_at,253346_at,258490_at,260990_at,254336_at,258130_at,263988_at,248849_at,258322_at,267198_at,245892_at,248405_at,248593_at,248830_at,256645_at,254394_at,259844_at,255014_at,253463_at,254906_at,253433_s_at,257934_at,260124_at,250083_at,249241_at,245467_at,254202_at,248994_at,251674_at,248297_at,264610_at,245204_at,257944_at,247666_at,258751_at,245624_at,250477_at,257942_at,261533_at
0.05,100,1000,252306_at,248791_at,261181_at,264934_at,267218_at,258116_at,257943_at,253724_at,246889_at,262726_at,264054_at,255073_at,264500_at,258352_at,258980_at,257438_at,245371_at,253346_at,254336_at,260990_at,258130_at,263988_at,258490_at,248405_at,258322_at,267198_at,248849_at,245892_at,248593_at,255014_at,254394_at,259844_at,254906_at,256645_at,253463_at,257934_at,250083_at,249241_at,245467_at,257944_at,258751_at,260124_at,248830_at,254202_at,251674_at,245204_at,248297_at,253433_s_at,248994_at,264610_at,247666_at,245624_at,261533_at,257942_at,257089_at
0.05,100,1500,252306_at,248791_at,261181_at,264934_at,258116_at,257943_at,267218_at,253724_at,246889_at,262726_at,264054_at,264500_at,255073_at,257438_at,258352_at,258980_at,245371_at,253346_at,260990_at,258130_at,254336_at,258322_at,258490_at,263988_at,248405_at,245892_at,267198_at,248593_at,248849_at,254906_at,255014_at,256645_at,254394_at,253463_at,249241_at,259844_at,257934_at,260124_at,245204_at,258751_at,248830_at,245467_at,250083_at,254202_at,257944_at,248994_at,251674_at,253433_s_at,248297_at,245624_at,264610_at,247666_at,257942_at,246466_at,261533_at
0.05,100,2000,252306_at,248791_at,261181_at,264934_at,258116_at,257943_at,267218_at,246889_at,253724_at,262726_at,264054_at,264500_at,255073_at,257438_at,258980_at,258352_at,245371_at,253346_at,254336_at,260990_at,258130_at,258322_at,263988_at,258490_at,267198_at,248593_at,248405_at,245892_at,248849_at,254394_at,259844_at,253463_at,255014_at,254906_at,248830_at,250083_at,256645_at,245467_at,260124_at,257934_at,257944_at,249241_at,254202_at,245204_at,253433_s_at,264610_at,258751_at,251674_at,247666_at,248994_at,245624_at,248297_at,257089_at,261533_at,257942_at
0.05,250,100,252306_at,248791_at,261181_at,264934_at,264500_at,258116_at,267218_at,245371_at,260990_at,246889_at,257943_at,254336_at,258130_at,253724_at,248405_at,263988_at,267198_at,255073_at,262726_at,253463_at,248593_at,245892_at,250083_at,258490_at,259844_at,264610_at,253346_at,245560_at,254394_at,255014_at,257944_at,251674_at,257438_at,256645_at,257934_at,254146_at,258352_at,248830_at,261533_at,245467_at,254906_at,253433_s_at,249241_at,265091_s_at,250794_at,247666_at,245624_at,254202_at,248297_at,248022_at,264054_at,246466_at,267139_s_at,248994_at,258980_at
0.05,250,250,252306_at,248791_at,267218_at,261181_at,258116_at,264500_at,264934_at,245371_at,257943_at,253724_at,254336_at,260990_at,258130_at,246889_at,267198_at,263988_at,262726_at,255073_at,245892_at,248405_at,250083_at,253463_at,257438_at,264610_at,248593_at,259844_at,254394_at,257934_at,258490_at,253346_at,245467_at,261533_at,256645_at,251674_at,248297_at,253433_s_at,257944_at,250794_at,264054_at,255014_at,248830_at,249241_at,245624_at,245560_at,265091_s_at,254906_at,258352_at,247666_at,246466_at,258980_at,250477_at,254202_at,250026_at,248994_at,248022_at
0.05,250,500,252306_at,248791_at,261181_at,258116_at,267218_at,264500_at,264934_at,245371_at,257943_at,254336_at,253724_at,260990_at,258130_at,246889_at,262726_at,263988_at,267198_at,255073_at,248405_at,245892_at,253463_at,248593_at,264610_at,259844_at,257438_at,250083_at,257934_at,254394_at,253346_at,261533_at,256645_at,251674_at,255014_at,257944_at,249241_at,245624_at,253433_s_at,245560_at,258352_at,250794_at,258490_at,246466_at,248297_at,248830_at,258980_at,245467_at,264054_at,265091_s_at,248849_at,250026_at,247666_at,254906_at,254146_at,248022_at,257089_at
0.05,250,1000,252306_at,248791_at,261181_at,267218_at,264500_at,258116_at,264934_at,245371_at,253724_at,257943_at,254336_at,260990_at,246889_at,258130_at,262726_at,267198_at,263988_at,255073_at,248405_at,245892_at,253463_at,248593_at,257438_at,259844_at,264610_at,250083_at,253346_at,254394_at,257934_at,261533_at,255014_at,256645_at,257944_at,249241_at,251674_at,258490_at,245624_at,253433_s_at,258352_at,248297_at,245467_at,245560_at,264054_at,250794_at,258980_at,254906_at,248830_at,246466_at,247666_at,265091_s_at,254146_at,248022_at,250026_at,250477_at,254202_at
0.05,250,1500,252306_at,248791_at,261181_at,267218_at,258116_at,264500_at,264934_at,245371_at,257943_at,253724_at,258130_at,260990_at,254336_at,262726_at,246889_at,263988_at,267198_at,255073_at,248405_at,245892_at,248593_at,253463_at,264610_at,259844_at,257438_at,250083_at,254394_at,257934_at,251674_at,253346_at,255014_at,261533_at,257944_at,249241_at,256645_at,245624_at,248297_at,245467_at,258490_at,253433_s_at,250794_at,245560_at,248830_at,258352_at,247666_at,246466_at,265091_s_at,258980_at,264054_at,254906_at,254146_at,254202_at,250026_at,248022_at,250477_at
0.05,250,2000,252306_at,248791_at,261181_at,267218_at,258116_at,264500_at,264934_at,245371_at,257943_at,253724_at,260990_at,258130_at,246889_at,254336_at,262726_at,263988_at,267198_at,255073_at,248405_at,245892_at,248593_at,253463_at,257438_at,264610_at,259844_at,254394_at,250083_at,257934_at,253346_at,261533_at,255014_at,245624_at,257944_at,249241_at,251674_at,256645_at,258490_at,248297_at,253433_s_at,245467_at,245560_at,250794_at,258352_at,248830_at,265091_s_at,254906_at,264054_at,246466_at,258980_at,247666_at,254146_at,250477_at,254202_at,248022_at,248849_at
0.05,500,100,267218_at,248791_at,252306_at,261181_at,264500_at,258116_at,264934_at,254336_at,245371_at,260990_at,267198_at,258130_at,257943_at,253724_at,263988_at,246889_at,245892_at,248405_at,264610_at,250083_at,255073_at,262726_at,250794_at,253463_at,259844_at,261533_at,245624_at,254394_at,257934_at,245560_at,254146_at,253433_s_at,251674_at,257944_at,248593_at,249241_at,246966_at,265091_s_at,267620_at,247796_at,248297_at,258590_at,258352_at,250026_at,262103_at,257438_at,248830_at,247666_at,248022_at,245467_at,246466_at,255014_at,249549_at,256773_at,247697_at
0.05,500,250,252306_at,248791_at,261181_at,267218_at,264500_at,245371_at,258116_at,264934_at,254336_at,258130_at,260990_at,267198_at,257943_at,248405_at,253724_at,263988_at,245892_at,262726_at,250083_at,250794_at,246889_at,264610_at,248593_at,259844_at,255073_at,253463_at,245560_at,261533_at,257934_at,254394_at,245624_at,265091_s_at,251674_at,254146_at,248297_at,257944_at,258352_at,257438_at,246466_at,267620_at,253433_s_at,246966_at,258590_at,249241_at,248022_at,262103_at,247796_at,247785_at,253346_at,256645_at,259107_at,247697_at,248830_at,256773_at,245467_at
0.05,500,500,248791_at,252306_at,267218_at,264500_at,261181_at,245371_at,258116_at,254336_at,264934_at,260990_at,258130_at,267198_at,257943_at,248405_at,263988_at,253724_at,262726_at,255073_at,246889_at,245892_at,250083_at,250794_at,264610_at,259844_at,253463_at,261533_at,248593_at,245560_at,257934_at,254394_at,245624_at,257944_at,265091_s_at,254146_at,257438_at,258352_at,246466_at,251674_at,253433_s_at,249241_at,248297_at,267620_at,246966_at,258590_at,250026_at,247796_at,245467_at,248022_at,248830_at,247785_at,255014_at,262103_at,259107_at,247697_at,256773_at
0.05,500,1000,248791_at,252306_at,264500_at,267218_at,261181_at,245371_at,258116_at,264934_at,254336_at,260990_at,258130_at,257943_at,267198_at,263988_at,248405_at,253724_at,245892_at,255073_at,246889_at,262726_at,264610_at,250083_at,250794_at,253463_at,259844_at,261533_at,248593_at,257934_at,245624_at,245560_at,254394_at,257944_at,265091_s_at,254146_at,248297_at,258352_at,251674_at,253433_s_at,246466_at,267620_at,258590_at,257438_at,246966_at,249241_at,248022_at,245467_at,247796_at,259107_at,248830_at,256645_at,247785_at,262103_at,247697_at,255014_at,250026_at
0.05,500,1500,248791_at,252306_at,267218_at,264500_at,261181_at,258116_at,245371_at,264934_at,260990_at,254336_at,258130_at,257943_at,267198_at,263988_at,253724_at,248405_at,245892_at,246889_at,262726_at,264610_at,250083_at,255073_at,253463_at,250794_at,259844_at,248593_at,261533_at,257934_at,245624_at,245560_at,257944_at,254394_at,265091_s_at,254146_at,248297_at,251674_at,253433_s_at,258352_at,257438_at,267620_at,246966_at,258590_at,246466_at,253346_at,249241_at,247796_at,256645_at,248022_at,245467_at,259107_at,262103_at,255014_at,247785_at,248830_at,247697_at
0.05,500,2000,248791_at,252306_at,267218_at,264500_at,261181_at,245371_at,258116_at,264934_at,254336_at,260990_at,258130_at,257943_at,267198_at,248405_at,263988_at,253724_at,246889_at,245892_at,262726_at,255073_at,264610_at,250083_at,250794_at,253463_at,259844_at,248593_at,261533_at,257934_at,245560_at,245624_at,254394_at,265091_s_at,257944_at,258352_at,251674_at,248297_at,254146_at,253433_s_at,267620_at,257438_at,246466_at,258590_at,249241_at,246966_at,247796_at,245467_at,248022_at,253346_at,256645_at,255014_at,247785_at,259107_at,247697_at,250026_at,262103_at
0.05,750,100,248791_at,264500_at,267218_at,261181_at,254336_at,252306_at,264934_at,245371_at,260990_at,267198_at,258116_at,263988_at,250794_at,257943_at,258130_at,248405_at,245892_at,250083_at,253724_at,259844_at,264610_at,245560_at,253463_at,255073_at,246889_at,262726_at,265091_s_at,257944_at,261533_at,257934_at,245624_at,254146_at,246966_at,258590_at,253433_s_at,267620_at,258352_at,247697_at,254394_at,248297_at,246466_at,247785_at,248593_at,248022_at,249241_at,247262_at,262103_at,247796_at,256773_at,254791_at,248764_at,258490_at,262545_at,251674_at,259107_at
0.05,750,250,248791_at,267218_at,261181_at,264500_at,252306_at,245371_at,258130_at,264934_at,260990_at,254336_at,258116_at,263988_at,267198_at,248405_at,257943_at,250794_at,253724_at,250083_at,245892_at,264610_at,259844_at,246889_at,261533_at,262726_at,253463_at,255073_at,245560_at,267620_at,257934_at,265091_s_at,245624_at,254146_at,246966_at,248593_at,258352_at,258590_at,257944_at,246466_at,248297_at,253433_s_at,247796_at,247785_at,254394_at,251674_at,247697_at,256773_at,248022_at,259107_at,262103_at,262545_at,254791_at,257438_at,249241_at,249491_at,250026_at
0.05,750,500,248791_at,264500_at,267218_at,261181_at,252306_at,254336_at,264934_at,258116_at,245371_at,260990_at,258130_at,248405_at,263988_at,267198_at,257943_at,250083_at,250794_at,264610_at,253724_at,245892_at,246889_at,262726_at,259844_at,253463_at,261533_at,245560_at,255073_at,248593_at,258590_at,245624_at,265091_s_at,254146_at,258352_at,257934_at,246966_at,267620_at,254394_at,257944_at,253433_s_at,247697_at,246466_at,251674_at,248297_at,247785_at,259107_at,248022_at,254791_at,256773_at,262103_at,249241_at,247796_at,249502_s_at,262545_at,249491_at,257438_at
0.05,750,1000,248791_at,267218_at,261181_at,264500_at,252306_at,245371_at,258116_at,254336_at,264934_at,260990_at,258130_at,248405_at,263988_at,267198_at,257943_at,250083_at,245892_at,250794_at,253724_at,264610_at,259844_at,246889_at,262726_at,255073_at,261533_at,253463_at,245560_at,245624_at,265091_s_at,254146_at,267620_at,258590_at,257934_at,248593_at,258352_at,257944_at,246966_at,254394_at,253433_s_at,248297_at,246466_at,247785_at,247796_at,247697_at,259107_at,251674_at,248022_at,256773_at,262103_at,254791_at,249502_s_at,257438_at,249241_at,262545_at,256985_at
0.05,750,1500,248791_at,267218_at,252306_at,264500_at,261181_at,245371_at,258116_at,254336_at,264934_at,260990_at,258130_at,248405_at,263988_at,267198_at,257943_at,250083_at,250794_at,253724_at,264610_at,245892_at,246889_at,262726_at,259844_at,255073_at,253463_at,261533_at,245560_at,245624_at,265091_s_at,254146_at,257934_at,258590_at,258352_at,246966_at,267620_at,248593_at,257944_at,254394_at,253433_s_at,246466_at,248297_at,247785_at,247697_at,247796_at,259107_at,251674_at,256773_at,248022_at,254791_at,262103_at,249241_at,249502_s_at,262545_at,257438_at,256985_at
0.05,750,2000,248791_at,267218_at,264500_at,261181_at,252306_at,245371_at,254336_at,258116_at,260990_at,264934_at,267198_at,248405_at,258130_at,257943_at,263988_at,250794_at,250083_at,245892_at,253724_at,264610_at,262726_at,259844_at,246889_at,255073_at,261533_at,245560_at,253463_at,265091_s_at,245624_at,267620_at,258590_at,248593_at,257934_at,254146_at,246966_at,257944_at,258352_at,254394_at,253433_s_at,246466_at,248297_at,247785_at,247697_at,259107_at,247796_at,251674_at,256773_at,262103_at,248022_at,249241_at,254791_at,262545_at,249502_s_at,257438_at,250026_at
0.05,1000,100,261181_at,248791_at,267218_at,264500_at,252306_at,264934_at,254336_at,260990_at,258116_at,245371_at,248405_at,250794_at,263988_at,245892_at,250083_at,267198_at,258130_at,259844_at,264610_at,253724_at,257943_at,262726_at,245560_at,246966_at,265091_s_at,245624_at,254146_at,255073_at,258590_at,253463_at,246889_at,267620_at,261533_at,258352_at,254394_at,246466_at,262545_at,257934_at,247697_at,253433_s_at,247796_at,257944_at,259107_at,248593_at,256773_at,248297_at,247785_at,254791_at,248022_at,255357_at,262103_at,251674_at,249502_s_at,247262_at,256985_at
0.05,1000,250,248791_at,267218_at,264500_at,261181_at,245371_at,252306_at,254336_at,248405_at,258116_at,258130_at,260990_at,264934_at,257943_at,250794_at,267198_at,250083_at,263988_at,264610_at,245892_at,253724_at,261533_at,246889_at,262726_at,245560_at,259844_at,255073_at,258590_at,253463_at,245624_at,265091_s_at,267620_at,246966_at,254146_at,257944_at,257934_at,258352_at,247785_at,253433_s_at,254394_at,248297_at,246466_at,259107_at,248593_at,247796_at,254791_at,247697_at,248022_at,256773_at,262103_at,262545_at,249502_s_at,249491_at,256985_at,254786_at,251674_at
